pair_id,problem_id,operator,control_sha256,recovery_sha256,operator_replay_sha256,replay_matches_recovery,edit_span_count,edit_start,edit_end,outside_span_identical,locality_status
pair_math500_257,math500_257,OP_CONSTANT_PERTURB,742f14b1a66b03e8cf4cad6db97b561bea1bc5da29abfc4c86688402f3687224,9f47d2acb1bfc3b86ebb6028e84466eaa7028dbddb7adfdcd702466594f762e8,9f47d2acb1bfc3b86ebb6028e84466eaa7028dbddb7adfdcd702466594f762e8,YES,1,15,16,YES,PASSED
pair_math500_258,math500_258,OP_CONSTANT_PERTURB,3406577c0812266765fdef975a18c66333fdfad71f6868420029df6f6dba4d4a,c249d72775256dc4cd48523edd79fd790203ce61b18c4a7e78b38614c096c6e7,c249d72775256dc4cd48523edd79fd790203ce61b18c4a7e78b38614c096c6e7,YES,1,49,50,YES,PASSED
pair_math500_259,math500_259,OP_SIGN_FLIP,d75f9ca48280398cdb35db33b88ea81fef12b5f8d8d86ab482086aad195cf130,b71f05522d6988c4255ed6ef6ba99fd5b656fd99c2cfcfc02517f006c3e0c388,b71f05522d6988c4255ed6ef6ba99fd5b656fd99c2cfcfc02517f006c3e0c388,YES,1,42,43,YES,PASSED
pair_math500_260,math500_260,OP_CONSTANT_PERTURB,4a82664602b9958c2692431cc5d91a333fa92202e1490146de8c60189a2e449d,a0be7eb6664dae5c7bb08cf37e5fcbd74b0aefee4bfe51ebf160cafea4517318,a0be7eb6664dae5c7bb08cf37e5fcbd74b0aefee4bfe51ebf160cafea4517318,YES,1,49,50,YES,PASSED
pair_math500_261,math500_261,OP_SIGN_FLIP,e9001d83bf6ca2f0dd35e0e925547b743ff48cdc25a34cbc4968f34ca00554c7,571501b965fecaa6533fdc9af363a667feda0c250b2e1fe88b98d5511e1a9ce1,571501b965fecaa6533fdc9af363a667feda0c250b2e1fe88b98d5511e1a9ce1,YES,1,152,153,YES,PASSED
pair_math500_262,math500_262,OP_SIGN_FLIP,45211e1759e7650385ba361a995d69f8447633feab9a6a8917e246419aec90d2,788f123d6e26320f5bbef53e7e82ac6ca21cd4355414d6086ced3350bdc60df9,788f123d6e26320f5bbef53e7e82ac6ca21cd4355414d6086ced3350bdc60df9,YES,1,47,48,YES,PASSED
pair_math500_263,math500_263,OP_FRACTION_FLIP,2830e1fcd038383b007f7f0557ed44878a3b44a5894daa7576fe371a7eadb9ed,5363de1dbf2257c61e1346e7bb08cae306dd564ba1511648fd1b0f30cf80ab2a,5363de1dbf2257c61e1346e7bb08cae306dd564ba1511648fd1b0f30cf80ab2a,YES,1,64,75,YES,PASSED
pair_math500_264,math500_264,OP_SIGN_FLIP,e4f4d92f4118667f5bc3c814bb23f53441fc1b40d3a274f57d8cc8492125fcca,510cd40321a1795b05568428d717c216436378803d56dcfe3aed2e1b4e9d378f,510cd40321a1795b05568428d717c216436378803d56dcfe3aed2e1b4e9d378f,YES,1,27,28,YES,PASSED
pair_math500_265,math500_265,OP_CONSTANT_PERTURB,227cc099a9b2415b99cf70ef08d4863f7e5c7b199dc9f9c21feafae44ce4e976,b1a635655dfdec11ce28df23a2b0ef919834f24e6c37a4fc3615452f8fc8fa3c,b1a635655dfdec11ce28df23a2b0ef919834f24e6c37a4fc3615452f8fc8fa3c,YES,1,28,29,YES,PASSED
pair_math500_266,math500_266,OP_CONSTANT_PERTURB,e2d780625a4df4f687488f5ad4d0b2a680981ae9095219138c91f09a7f9be346,a0f2aa8f6942b3df05d97224d0015470c253c8bce47c3fffb20cdd45e1044478,a0f2aa8f6942b3df05d97224d0015470c253c8bce47c3fffb20cdd45e1044478,YES,1,12,13,YES,PASSED
pair_math500_267,math500_267,OP_CONSTANT_PERTURB,00cb4cdffffd2ed7e77eedf873dc66784432f80945745c339a0dfb9f17972eb1,b48869e28d1d46f0bcbf4f875962166d5dd387dadfb144148abd51dc3d1150c2,b48869e28d1d46f0bcbf4f875962166d5dd387dadfb144148abd51dc3d1150c2,YES,1,124,125,YES,PASSED
pair_math500_269,math500_269,OP_CONSTANT_PERTURB,ac6f49e37379e924d8637a6a929b16d06e3c0cddf695f565d12e01347a39076b,28d6be1405b5683f8f085cd3728b6921f69ede22c18c380f07808d6034c23974,28d6be1405b5683f8f085cd3728b6921f69ede22c18c380f07808d6034c23974,YES,1,10,11,YES,PASSED
pair_math500_270,math500_270,OP_CONSTANT_PERTURB,37e3c8d9356298f281d983d3a6e75569972dcb76dfdac9a0564ff2c113e7bcff,0ea5adb9e806da11225f0f840b62de99ca877bc7d453d1e332fca2ad3a0fad4d,0ea5adb9e806da11225f0f840b62de99ca877bc7d453d1e332fca2ad3a0fad4d,YES,1,14,15,YES,PASSED
pair_math500_271,math500_271,OP_SIGN_FLIP,953023cb9d9cf9221ce9492c6c6e3736a2524a43cb142f13a51fa2ba1a961216,256520407e48c09b1f966fc946212bd9e7a3dc4a8fe43f7801e5da98904ca8a6,256520407e48c09b1f966fc946212bd9e7a3dc4a8fe43f7801e5da98904ca8a6,YES,1,75,76,YES,PASSED
pair_math500_272,math500_272,OP_CONSTANT_PERTURB,82c803b91d13f8eefe03e9bbed6236bba0375670c368251be9ab926339b4f827,566ec2c86ddfcfea271cadc6eb1f476c8b9e2a13f9cd71f8c764ec7201acedbc,566ec2c86ddfcfea271cadc6eb1f476c8b9e2a13f9cd71f8c764ec7201acedbc,YES,1,9,10,YES,PASSED
pair_math500_274,math500_274,OP_CONSTANT_PERTURB,00fccec1de120c623a10786034a151a61561ab1ee1c10d6f5de4e9b462683f51,5009e5609f2451e8c15d7861dae0728b99f8daaca75ab473982edc4183c09e0b,5009e5609f2451e8c15d7861dae0728b99f8daaca75ab473982edc4183c09e0b,YES,1,65,67,YES,PASSED
pair_math500_275,math500_275,OP_SIGN_FLIP,792bcd1d27fa7f05224727507377dbb40e1b56322bb26497d550c6fd9af00659,9cf67753eab72945c09a36efe1d4030bc7f43d75fdabe68629d3c0166b56ab11,9cf67753eab72945c09a36efe1d4030bc7f43d75fdabe68629d3c0166b56ab11,YES,1,63,64,YES,PASSED
pair_math500_276,math500_276,OP_SIGN_FLIP,7e9459eee140ca1867e138e8096533a57ef984a3575fa8fd34a6cad64c45d211,ff8b60d74fc5c582f1b60116a081250f71e77dd6b3e102c6f4c0959c35796be0,ff8b60d74fc5c582f1b60116a081250f71e77dd6b3e102c6f4c0959c35796be0,YES,1,29,30,YES,PASSED
pair_math500_277,math500_277,OP_CONSTANT_PERTURB,434b3eee23852a10469978f3ccd871f08c3d56c9b154a53e1c217081b51e60dd,1b58b2fe915441d3641c828b4fba2188048f6899761f865cdca245c10f9b4018,1b58b2fe915441d3641c828b4fba2188048f6899761f865cdca245c10f9b4018,YES,1,7,8,YES,PASSED
pair_math500_278,math500_278,OP_SIGN_FLIP,0007399ae39afc6c0e4414663ca3755360a19b66f78152524da6deaaeb07ef21,ebcc87e42be257607e92975729c7c3acc873a2d26938bf24beb4f7f890bb1ee9,ebcc87e42be257607e92975729c7c3acc873a2d26938bf24beb4f7f890bb1ee9,YES,1,17,18,YES,PASSED
pair_math500_279,math500_279,OP_CONSTANT_PERTURB,0e719e36487ea09ebd7d3d2e05d9a20fa5acfbe156e480289bbbadd01da74418,52c10e12e628b25108d1e3d69e6539377dfef8742695dda64ca5391f84893a0d,52c10e12e628b25108d1e3d69e6539377dfef8742695dda64ca5391f84893a0d,YES,1,56,57,YES,PASSED
pair_math500_280,math500_280,OP_SIGN_FLIP,49f64485ff1e7383dee73b6dbd7a0eca5fc70ed30228e808c1e4e9084019e5bb,3da15234a33a354b10645512add69843e313b821b639193a57aeaab4a6a736bd,3da15234a33a354b10645512add69843e313b821b639193a57aeaab4a6a736bd,YES,1,52,53,YES,PASSED
pair_math500_281,math500_281,OP_SIGN_FLIP,1dfd110efc85c76b619609e6f9e42f8be5f7cc51f742075a792cc42fb5c4a10d,a0962bf1e0cd6e06b7ab976439cbadad142235b690d005021852030f3e072c37,a0962bf1e0cd6e06b7ab976439cbadad142235b690d005021852030f3e072c37,YES,1,53,54,YES,PASSED
pair_math500_282,math500_282,OP_CONSTANT_PERTURB,bb92cfaa886abd64776790bf16ea0491cf2aea284052787698635e92e10e923f,83f30de378c94f87a7d7bbd861b851797bb35a8178b442db8bb387bfd6b2a0de,83f30de378c94f87a7d7bbd861b851797bb35a8178b442db8bb387bfd6b2a0de,YES,1,35,36,YES,PASSED
pair_math500_283,math500_283,OP_CONSTANT_PERTURB,7ce8baa3ea2ec5200c4df045f9334025199a74fbc0815f918d8e3a476ee09b93,a12e6631bdf95a217eed5cbe02f3886f015b21860c75c3362717f60d81572c3c,a12e6631bdf95a217eed5cbe02f3886f015b21860c75c3362717f60d81572c3c,YES,1,18,19,YES,PASSED
pair_math500_284,math500_284,OP_FRACTION_FLIP,20923b4390e14a6453f388adada554979130d70c6b1affba0ad45e9c019a583f,30234a262f4318e145bf0fe8c14e5d114502daf8cba1cb9ba1ca5c8cacceb3fb,30234a262f4318e145bf0fe8c14e5d114502daf8cba1cb9ba1ca5c8cacceb3fb,YES,1,30,34,YES,PASSED
pair_math500_286,math500_286,OP_FRACTION_FLIP,eb1d98193dff5650c31ede61c3e5c4816edbdc126ba869c4e68f26c32c0f4f57,30794105de27076d98a15a3e60463c6c878addaf6a4cb3700cde4c8f6fc045bc,30794105de27076d98a15a3e60463c6c878addaf6a4cb3700cde4c8f6fc045bc,YES,1,63,75,YES,PASSED
pair_math500_287,math500_287,OP_FRACTION_FLIP,809cf48521d30cbb9c1851b20a29f9580e5dbb715fbc0ffec886fbd337d68085,17c0b85297c4031436b52f8824c69996bcdcf105d4ea0d9d834c744fa0048833,17c0b85297c4031436b52f8824c69996bcdcf105d4ea0d9d834c744fa0048833,YES,1,24,28,YES,PASSED
pair_math500_288,math500_288,OP_SIGN_FLIP,5fd3f048d6b04fcd5291499abbfe9be248cf551d2a4d5fe6431a3e3a10a7ff90,5823475103e2383fad97cced29d8a770325935591c99fd2288a667cfd5d72d41,5823475103e2383fad97cced29d8a770325935591c99fd2288a667cfd5d72d41,YES,1,16,17,YES,PASSED
pair_math500_289,math500_289,OP_SIGN_FLIP,1380ef1119ecaf145cc8091fcbfeceb7aac65b064a5902fa5c85ab08725b9c65,1bc23d0960f1ffcd213cb79b9491930e7325cd4a4698d008e72c0f432452387b,1bc23d0960f1ffcd213cb79b9491930e7325cd4a4698d008e72c0f432452387b,YES,1,4,5,YES,PASSED
pair_math500_290,math500_290,OP_FRACTION_FLIP,f098183d0ca718a882c885601616b1b02b04a05b68528fa49041fe400fa5b9bc,1556c051a5a84384d0d1231e0b114f917e9aaa299688030d1c2886a1dd22597d,1556c051a5a84384d0d1231e0b114f917e9aaa299688030d1c2886a1dd22597d,YES,1,50,68,YES,PASSED
pair_math500_291,math500_291,OP_CONSTANT_PERTURB,268e228aeee420781ce03fb404e7f2f29338d488edf4e1ad5e3f881e83fd16c9,64cd74903138f13a654e242b46457349e8ecef91df0afd9143097b42c3ab4fe1,64cd74903138f13a654e242b46457349e8ecef91df0afd9143097b42c3ab4fe1,YES,1,27,28,YES,PASSED
pair_math500_293,math500_293,OP_FRACTION_FLIP,a419a7daf17c799750eb651195c1470492b15584f721a20fa091d2f37dc746b3,2633c05090f523284008ff0c0435eb76bf3d2c880e84a0086215bba26339de28,2633c05090f523284008ff0c0435eb76bf3d2c880e84a0086215bba26339de28,YES,1,91,97,YES,PASSED
pair_math500_294,math500_294,OP_SIGN_FLIP,9582795ebdd56879edb426fccba96cbe95988580486b737c2a67593945dda848,b76dbd622378fd483c6001b3fbd2dcad83888ff3fb040553ef643e2b810d751e,b76dbd622378fd483c6001b3fbd2dcad83888ff3fb040553ef643e2b810d751e,YES,1,31,32,YES,PASSED
pair_math500_295,math500_295,OP_SIGN_FLIP,0ccfb9b76a5c3c9412920ac0f8d29f0bf6e43aa40e25cb25bdf80d293bf6788b,97fb03c2834a4cc50620e3128899ef9ed5b56318b15ae4eff10d191a3b0f4635,97fb03c2834a4cc50620e3128899ef9ed5b56318b15ae4eff10d191a3b0f4635,YES,1,43,44,YES,PASSED
pair_math500_296,math500_296,OP_CONSTANT_PERTURB,6d69e0415b3cadc368e45cfd20929988c25c7fa5534a058c3306d5943383e69d,b683b6374e4f20e5824404dde9b67450b6a3a8073068d952931b18a172211022,b683b6374e4f20e5824404dde9b67450b6a3a8073068d952931b18a172211022,YES,1,76,77,YES,PASSED
pair_math500_297,math500_297,OP_CONSTANT_PERTURB,bbdd3853fc6333119bc5fa84d0eb52b2bc0e4c4885317b5155ba67b8b3088116,3ce6b4428ad1ea008b53b2a97165cb13efb9b49506645bab621490cf9c7928a6,3ce6b4428ad1ea008b53b2a97165cb13efb9b49506645bab621490cf9c7928a6,YES,1,23,24,YES,PASSED
pair_math500_298,math500_298,OP_CONSTANT_PERTURB,dd9c2ce5881bfc1a69898ef70c351dda8cba555cd23c46441080f15369dd6de3,292be44edbdd76ee87740153deb6328eb745669e8d676a59da368bd80ff3e734,292be44edbdd76ee87740153deb6328eb745669e8d676a59da368bd80ff3e734,YES,1,34,35,YES,PASSED
pair_math500_299,math500_299,OP_SIGN_FLIP,e98998e05552904d6a68ff5ef66b69e022e0e9b71af447a31cf7417082f31906,2c744ffbcfc4d79d7c9d88d2b55657cce181d2003de9c3270e659ddfa2fef6cd,2c744ffbcfc4d79d7c9d88d2b55657cce181d2003de9c3270e659ddfa2fef6cd,YES,1,34,35,YES,PASSED
pair_math500_300,math500_300,OP_CONSTANT_PERTURB,0bfed2134713592934ffb89c17ade7b1a40137a14e7e7edcfe8af4e159c83044,8cb5d2bf4575e6f1edecf8a7a9c882759af9d2e84e06d6496454300a8ccf1eaa,8cb5d2bf4575e6f1edecf8a7a9c882759af9d2e84e06d6496454300a8ccf1eaa,YES,1,18,19,YES,PASSED
pair_math500_301,math500_301,OP_CONSTANT_PERTURB,62187591ad30e062038ed10873183cd0ec5e010ce7b29be31596334dfe631ef2,95a6646f286bcd085c96d66d985c8d5a7829f4c44b54bbed9fce78b5a637b7ca,95a6646f286bcd085c96d66d985c8d5a7829f4c44b54bbed9fce78b5a637b7ca,YES,1,12,13,YES,PASSED
pair_math500_302,math500_302,OP_FRACTION_FLIP,fd97cb6ee2f5e7286cafbb5c4b2bcf3e19f668855f99cd5cb53dfcaaa1c0248b,0810219d8f979aa8f1ac734e854053d1013c07b0bfcee8fff323cdae8662485d,0810219d8f979aa8f1ac734e854053d1013c07b0bfcee8fff323cdae8662485d,YES,1,35,43,YES,PASSED
pair_math500_303,math500_303,OP_CONSTANT_PERTURB,83b428d6cb486813bf427ce148b7e6f9cbe16ab19d8def346a0702ce6ab3a66a,fb49db55769c69d369c99519557f044833af479485656a34672da1e077e6d576,fb49db55769c69d369c99519557f044833af479485656a34672da1e077e6d576,YES,1,86,87,YES,PASSED
pair_math500_304,math500_304,OP_FRACTION_FLIP,9aa21006576c4230ea9aa928d8997b2931517420db12edb93dc8a9fa1a0af1d4,4380af174547ef9f3ffaeadac7765df05b06005d2a51ca20024ae427035bb77b,4380af174547ef9f3ffaeadac7765df05b06005d2a51ca20024ae427035bb77b,YES,1,8,29,YES,PASSED
pair_math500_305,math500_305,OP_SIGN_FLIP,0f00e8e1c8a83458b9b85b198fadaf30042b7e0ce401ce64e39054f67c5df26e,581a28e2392c21ab667a92726dfd078fb8e81a801ff6fea8be80aec46cdadbe1,581a28e2392c21ab667a92726dfd078fb8e81a801ff6fea8be80aec46cdadbe1,YES,1,21,22,YES,PASSED
pair_math500_306,math500_306,OP_CONSTANT_PERTURB,a67a53f45374c1abab863e8a78e39c43d89cad6cbb84ade17ab67a1fb332abc6,61fb64f604573050c0900f576bcc2ad052ec4accb25a65bf4940873f1495e026,61fb64f604573050c0900f576bcc2ad052ec4accb25a65bf4940873f1495e026,YES,1,5,6,YES,PASSED
pair_math500_307,math500_307,OP_CONSTANT_PERTURB,2065767cd61d60cf7e0018d7fa3b86703ff986c9bb17adc8538b047a4b52c715,afb7ed62d085e7a6e9855dde4f925d2ffdfb1c9e8110177284fc0738025cff0a,afb7ed62d085e7a6e9855dde4f925d2ffdfb1c9e8110177284fc0738025cff0a,YES,1,8,9,YES,PASSED
pair_math500_308,math500_308,OP_CONSTANT_PERTURB,21a0583ec67c92a5ee71f41e132e6d2dd9c2f9935591cd562df4344d539df385,59b5926ae4d81fb7521ec1a32df56bc3a9f0d32728626743af4480b3f64af214,59b5926ae4d81fb7521ec1a32df56bc3a9f0d32728626743af4480b3f64af214,YES,1,182,183,YES,PASSED
pair_math500_309,math500_309,OP_CONSTANT_PERTURB,4d9dc3100be0dca43ad8ffc008032044d6699f4616849a81c85f1c5f29b78177,b5ef7cfa4bf26cd9f2c9c366405118a971ed4573d239c0df7622445d3f635e68,b5ef7cfa4bf26cd9f2c9c366405118a971ed4573d239c0df7622445d3f635e68,YES,1,86,87,YES,PASSED
pair_math500_310,math500_310,OP_FRACTION_FLIP,dcd006247069522ea3403ee9a4c03f56731ba705367a92deccb62f4f46459b00,11982a8c8ae49b9e53dabc3b92bbe68f96b9f465a4bba590d3db04c42d4f4b0e,11982a8c8ae49b9e53dabc3b92bbe68f96b9f465a4bba590d3db04c42d4f4b0e,YES,1,15,20,YES,PASSED
pair_math500_312,math500_312,OP_FRACTION_FLIP,6ef3d048e3de59c991c61d5f4a8a9d781da684d6b4ae99a128bd472bf5f8fb12,8e060f81bcef2bc1c2223435a248d35acfa07c79ea4bd7b6ae128a468b7c21c1,8e060f81bcef2bc1c2223435a248d35acfa07c79ea4bd7b6ae128a468b7c21c1,YES,1,24,32,YES,PASSED
pair_math500_313,math500_313,OP_CONSTANT_PERTURB,69f4637de9a4eee95919298ab01d2c21aec263fed65b96030be0eef9eb4a630e,29220e0a4250db70530d007b84bd50044d24a37a429b34c2f53b8b07253ce0fb,29220e0a4250db70530d007b84bd50044d24a37a429b34c2f53b8b07253ce0fb,YES,1,21,23,YES,PASSED
pair_math500_314,math500_314,OP_CONSTANT_PERTURB,3c0fd51d18dfb6771dbe3e35a7c145b3a78277d7cd11b4b8ebfe922676f1b81c,4ec1f0df1433be23b45669dcef21aec0fbca00f77a5e26802eaaad07a90178bd,4ec1f0df1433be23b45669dcef21aec0fbca00f77a5e26802eaaad07a90178bd,YES,1,7,8,YES,PASSED
pair_math500_315,math500_315,OP_CONSTANT_PERTURB,3dac5d3ae66bfe3883b8c07380fad1d3d57ad63c3e5490061ca58cf0602ee89a,5404032b6e090c477b6ed765d8e02ada10ea141c7440e87148d6c25e33c33b5b,5404032b6e090c477b6ed765d8e02ada10ea141c7440e87148d6c25e33c33b5b,YES,1,30,32,YES,PASSED
pair_math500_316,math500_316,OP_SIGN_FLIP,e59c82fecace92cebea706d14f32c1a302fcc1d71b4238bff0ccc2202e74aabf,bb4853fe0998661f31d2cf53e8b933c6bbccd20b76a17509cec96419a1fab5c3,bb4853fe0998661f31d2cf53e8b933c6bbccd20b76a17509cec96419a1fab5c3,YES,1,33,34,YES,PASSED
pair_math500_317,math500_317,OP_CONSTANT_PERTURB,ba6b3360ee31be61c5d1976a0723a071eedf5af5e1944da8ce04dc882d2641f9,45440d926bff62f6f2973434d10fb897056032b41987b55ac43608fe9871c7db,45440d926bff62f6f2973434d10fb897056032b41987b55ac43608fe9871c7db,YES,1,36,37,YES,PASSED
pair_math500_318,math500_318,OP_CONSTANT_PERTURB,0608d70497e5398891ab62d3d690c3d3f1aeda36c344339fbd34e0cea7f5765c,ba66f7a498316f5f959f0806bd8d6a4778e9785bb3ca54780420025e83d32c81,ba66f7a498316f5f959f0806bd8d6a4778e9785bb3ca54780420025e83d32c81,YES,1,27,28,YES,PASSED
pair_math500_319,math500_319,OP_SIGN_FLIP,853c07ad59f5d7f793731135116c612ad95239e923425785fef70e2e1f892e1c,c4a090198870ca29bf04c3f51fceb3f4266cd8e51d1270be47062622a84a5856,c4a090198870ca29bf04c3f51fceb3f4266cd8e51d1270be47062622a84a5856,YES,1,38,39,YES,PASSED
pair_math500_320,math500_320,OP_SIGN_FLIP,2eed6d02d1c934287138f154de40003ec7b3f640b6ff97ce23959162d81cfdf5,b6e7deec3684fe6f95ca7bc3f69c15d96af0eb4a1810f6bdbe0adf839678fe62,b6e7deec3684fe6f95ca7bc3f69c15d96af0eb4a1810f6bdbe0adf839678fe62,YES,1,43,44,YES,PASSED
pair_math500_321,math500_321,OP_CONSTANT_PERTURB,7a489579798062b400d61b8bfb6ccd288980ee88a15675394947a593fd069b6e,3280ab48a9722fb14d576fb0bde1659d28f2df90f542ffd1410080242ddb0b04,3280ab48a9722fb14d576fb0bde1659d28f2df90f542ffd1410080242ddb0b04,YES,1,12,13,YES,PASSED
pair_math500_322,math500_322,OP_SIGN_FLIP,f187ee1acb14a04195c5d42daf685c275d1e4530ef11e609c81a7dd00d2ec08e,403fc69f4f5647067769a91b724d056911f597ff788addf3cf9a3bcbd8371833,403fc69f4f5647067769a91b724d056911f597ff788addf3cf9a3bcbd8371833,YES,1,25,26,YES,PASSED
pair_math500_323,math500_323,OP_FRACTION_FLIP,b15fa7e88e391f332d55d91abd3827556f71bec9b181702b372c3b47dada77bb,d1c8d8d3b8cbd60cb8897ba6ce1a38fa67d9b0a1c0a3a2465b3e77a22bff8bc5,d1c8d8d3b8cbd60cb8897ba6ce1a38fa67d9b0a1c0a3a2465b3e77a22bff8bc5,YES,1,100,104,YES,PASSED
pair_math500_324,math500_324,OP_CONSTANT_PERTURB,c896aecd1cf6d979e5d00087d31df8b3c43466119c4704354b96a3ec6eb79f12,182c4a22d756ab98f9c55a13f9dbc3a6f1572f9d0bcac9cd353ab6eb6981a16f,182c4a22d756ab98f9c55a13f9dbc3a6f1572f9d0bcac9cd353ab6eb6981a16f,YES,1,72,73,YES,PASSED
pair_math500_325,math500_325,OP_CONSTANT_PERTURB,62a15f2fac071fbc9b7ee761f834d9657702caa3a398b0a53e7f5ea3e900819c,3afc91e5e9f66c60efc962ed89c38ee60a054a9594eb0d90a310dac99f3865d4,3afc91e5e9f66c60efc962ed89c38ee60a054a9594eb0d90a310dac99f3865d4,YES,1,58,59,YES,PASSED
pair_math500_326,math500_326,OP_FRACTION_FLIP,4d977be2b589f31ef79ed65a3f48f2941d4071e521199cdc5bc86bbcbf9a2385,5b4b5666b0eb22969938b16823277d6743566367629b758fe4f3108ace5f3730,5b4b5666b0eb22969938b16823277d6743566367629b758fe4f3108ace5f3730,YES,1,784,790,YES,PASSED
pair_math500_327,math500_327,OP_SIGN_FLIP,22eb2556d039484407224c1242a1323aeea6f7b1a2ae06a6b767f996923eda5b,8e91754b0a9d499ed3c21b595cc31287df6c8ec10836668294302727f3ea4970,8e91754b0a9d499ed3c21b595cc31287df6c8ec10836668294302727f3ea4970,YES,1,16,17,YES,PASSED
pair_math500_328,math500_328,OP_SIGN_FLIP,972b562882cfd03483c6eed08c01319c1eb071df91afe2fd3e33eacc27d6df7d,a81a104cea5b6623402c624f34c1008ccb7331a888d6858b3c30c371c67b7bc9,a81a104cea5b6623402c624f34c1008ccb7331a888d6858b3c30c371c67b7bc9,YES,1,7,8,YES,PASSED
pair_math500_329,math500_329,OP_CONSTANT_PERTURB,0a38ff91659643621c847d720a91c794876dab4e748e2829f59cb891807867f0,47da598dfc1ccc14b59d14cfac5b6450433bc3dedc51d4616d01033cb034ff61,47da598dfc1ccc14b59d14cfac5b6450433bc3dedc51d4616d01033cb034ff61,YES,1,12,13,YES,PASSED
pair_math500_330,math500_330,OP_CONSTANT_PERTURB,d991360208c2480f7e8848c8cc1be2a1c34466f5c1daaf6d6c9c9a5292681063,c016fabdfab4c7428f753532308043788a1a45ac3ae8e4a04bf48c604d111a83,c016fabdfab4c7428f753532308043788a1a45ac3ae8e4a04bf48c604d111a83,YES,1,30,31,YES,PASSED
pair_math500_331,math500_331,OP_SIGN_FLIP,1bc16d64c9e515e7bcdf3604579ac4b2df301d3017fdcc42e9a5dc8fd3ada3bf,cf1598cdae803bdc425cbb9b11dfccfbd0ca24b34eca5bfa7fd0ad69fdc0dcc0,cf1598cdae803bdc425cbb9b11dfccfbd0ca24b34eca5bfa7fd0ad69fdc0dcc0,YES,1,138,139,YES,PASSED
pair_math500_332,math500_332,OP_SIGN_FLIP,ca698e7997ef78d9c2650e2c851fea91ae299a52b48b555f848a92493c2c08dd,0fc9dd112ddabd6509b74b51923d0362cbac64e82a720b4636d029a4e220e346,0fc9dd112ddabd6509b74b51923d0362cbac64e82a720b4636d029a4e220e346,YES,1,17,18,YES,PASSED
pair_math500_333,math500_333,OP_SIGN_FLIP,a81df0ec8dd67ac1688fb18ae8ffe0649095d5ca6a0c3e58308f85c640498b09,2c7a3b3699a278772399bf545a412c0db054bef9ee5d4bd3f795803edd8c81b3,2c7a3b3699a278772399bf545a412c0db054bef9ee5d4bd3f795803edd8c81b3,YES,1,18,19,YES,PASSED
pair_math500_334,math500_334,OP_SIGN_FLIP,b063237706f22e3effd70be82ca1f1e35893a2255462614ca8ceed5ff7a8ae40,44a6d5b3800449c4226f852ae8ab29412d95de3507ff169debccb19d5aebbc1a,44a6d5b3800449c4226f852ae8ab29412d95de3507ff169debccb19d5aebbc1a,YES,1,57,58,YES,PASSED
pair_math500_335,math500_335,OP_CONSTANT_PERTURB,01a84ecc7a42f76e0b442c13dea3a6b7a49aaf737625f19b31cf5d379bf352d6,45d0cb9ae4f584a7bd3d86e0d7b3dd4a108c78687fdefa8b31088b3489e3de8c,45d0cb9ae4f584a7bd3d86e0d7b3dd4a108c78687fdefa8b31088b3489e3de8c,YES,1,44,45,YES,PASSED
pair_math500_337,math500_337,OP_SIGN_FLIP,b21014a5dc425d54b714ddb42dbac811573801f0ee2865d453d6cfe8520b0b14,1dfb884cd01c0ba4679da5c80f93026199e4c9a48d3728558ecf93f19e52a87c,1dfb884cd01c0ba4679da5c80f93026199e4c9a48d3728558ecf93f19e52a87c,YES,1,36,37,YES,PASSED
pair_math500_338,math500_338,OP_CONSTANT_PERTURB,6160ee03a81316960762574b1f39f34721282a4c161b830afc916dda5131da7d,f96f7d936699fc2ea90de0121a53b0b2597ced62c9a004bff2d8c1471362e941,f96f7d936699fc2ea90de0121a53b0b2597ced62c9a004bff2d8c1471362e941,YES,1,14,15,YES,PASSED
pair_math500_339,math500_339,OP_SIGN_FLIP,384b1d8d9627065921451ed272846f10fabf481a26b6102b48551a184df9c5ca,c116d4203681d9d50456a162df7b2b893478a8686adf52a0a101d76a3022e05c,c116d4203681d9d50456a162df7b2b893478a8686adf52a0a101d76a3022e05c,YES,1,17,18,YES,PASSED
pair_math500_340,math500_340,OP_SIGN_FLIP,8359a12a14fdf6bf9925c7e617540408d56cbaf0dbc9f2126bf1ea9d603cee2e,5584355aef8b5c23113a9455541750a2f7114ea5bb676cdda4b6fca7f208073b,5584355aef8b5c23113a9455541750a2f7114ea5bb676cdda4b6fca7f208073b,YES,1,46,47,YES,PASSED
pair_math500_341,math500_341,OP_FRACTION_FLIP,203443ff614c0eda67d534d081771f7fc5092f16fca0ad52476370d50d530d34,0e78a72350b83ea2aff8fef4d94f69b8aadd45144ff825bd87056939e0cb983f,0e78a72350b83ea2aff8fef4d94f69b8aadd45144ff825bd87056939e0cb983f,YES,1,87,91,YES,PASSED
pair_math500_342,math500_342,OP_CONSTANT_PERTURB,dec5cdf5da7b6cd36b93994fd990fe9e4ea2b72e05057b861b0a22a0a5eecddd,4482547cbd789f23319c453a94adb15701d8dc85b634a895a309e44255606b40,4482547cbd789f23319c453a94adb15701d8dc85b634a895a309e44255606b40,YES,1,52,53,YES,PASSED
